,filename,solvable,time_elapsed,max_depth,backtracks,pure_literals,solved_literals,n_steps,pos_lit_chosen,neg_lit_chosen
381,9by9_cnf/9by9_382.cnf,True,0.10346710000158055,0,0,0,729,1,0,0
382,9by9_cnf/9by9_383.cnf,True,0.08980139999766834,0,0,0,729,1,0,0
383,9by9_cnf/9by9_384.cnf,True,0.08090519999677781,0,0,0,729,1,0,0
384,9by9_cnf/9by9_385.cnf,True,0.2081185000060941,30,15,0,1200,46,0,30
385,9by9_cnf/9by9_386.cnf,True,0.201854099999764,41,25,0,1510,67,0,41
386,9by9_cnf/9by9_387.cnf,True,0.5407763000039267,54,138,0,4863,289,1,149
387,9by9_cnf/9by9_388.cnf,True,0.7743667000031564,41,216,0,7471,440,0,223
388,9by9_cnf/9by9_389.cnf,True,0.08171620000211988,0,0,0,729,1,0,0
389,9by9_cnf/9by9_390.cnf,True,0.6460006999986945,63,135,0,5226,286,0,150
390,9by9_cnf/9by9_391.cnf,True,0.5229927999971551,69,63,0,2674,166,0,102
391,9by9_cnf/9by9_392.cnf,True,0.262821399999666,33,24,0,1489,62,1,36
392,9by9_cnf/9by9_393.cnf,True,1.7922551000010571,88,394,0,12576,805,0,410
393,9by9_cnf/9by9_394.cnf,True,0.3957735000003595,63,59,0,2665,145,0,85
394,9by9_cnf/9by9_395.cnf,True,0.19337890000315383,33,33,0,1627,78,0,44
395,9by9_cnf/9by9_396.cnf,True,0.5777379999999539,59,145,0,4960,301,0,155
396,9by9_cnf/9by9_397.cnf,True,0.5343083999978262,70,95,0,2810,221,0,125
397,9by9_cnf/9by9_398.cnf,True,0.07785510000394424,0,0,0,729,1,0,0
398,9by9_cnf/9by9_399.cnf,True,0.5702008000007481,65,127,0,4447,261,0,133
399,9by9_cnf/9by9_400.cnf,True,3.237162700002955,86,617,0,20105,1267,0,649
400,9by9_cnf/9by9_401.cnf,True,0.07767109999986133,0,0,0,729,1,0,0
401,9by9_cnf/9by9_402.cnf,True,0.5517334000032861,53,141,0,4655,288,0,146
402,9by9_cnf/9by9_403.cnf,True,0.14702779999788618,26,17,0,1173,44,0,26
403,9by9_cnf/9by9_404.cnf,True,0.1557503000003635,26,23,0,1409,50,0,26
404,9by9_cnf/9by9_405.cnf,True,0.5967329000050086,48,142,0,4304,302,0,159
405,9by9_cnf/9by9_406.cnf,True,0.5726391999996849,52,125,0,4464,261,0,135
406,9by9_cnf/9by9_407.cnf,True,0.058344299999589566,0,0,0,729,1,0,0
407,9by9_cnf/9by9_408.cnf,True,0.1223558999990928,17,14,0,1223,32,0,17
408,9by9_cnf/9by9_409.cnf,True,0.21720160000404576,40,18,0,1139,62,1,42
409,9by9_cnf/9by9_410.cnf,True,0.5050082000016118,60,93,0,3361,204,0,110
410,9by9_cnf/9by9_411.cnf,True,0.07658970000193221,0,0,0,729,1,0,0
411,9by9_cnf/9by9_412.cnf,True,0.32146649999776855,59,11,0,1109,71,0,59
412,9by9_cnf/9by9_413.cnf,True,0.0716930000053253,6,3,0,811,10,1,5
413,9by9_cnf/9by9_414.cnf,True,0.27369570000155363,47,28,0,1688,76,0,47
414,9by9_cnf/9by9_415.cnf,True,0.7462735000008252,52,184,0,6810,373,0,188
415,9by9_cnf/9by9_416.cnf,True,0.7151580000063404,61,184,0,6662,375,0,190
416,9by9_cnf/9by9_417.cnf,True,0.2621876999983215,50,33,0,1709,84,0,50
417,9by9_cnf/9by9_418.cnf,True,0.16389690000505652,29,26,0,1647,56,0,29
418,9by9_cnf/9by9_419.cnf,True,0.9516669000004185,53,223,0,7551,458,0,234
419,9by9_cnf/9by9_420.cnf,True,0.18814300000667572,39,26,0,1420,66,0,39
420,9by9_cnf/9by9_421.cnf,True,0.24461429999792017,35,44,0,2046,92,0,47
421,9by9_cnf/9by9_422.cnf,True,0.3076011999946786,63,26,0,1474,90,0,63
422,9by9_cnf/9by9_423.cnf,True,0.06844189999537775,3,3,0,773,7,1,2
